Name,Ingredients,Station,Location,Meal Type,Item ID,DiningHall
Cilantro-Lime Brown Rice,"Ingredients: Water, Whole Grain Brown Rice ((long grain parboiled brown rice)  ), Lime Juice ([filtered water, key west lime juice concentrate, sodium benzoate]), Low-Sodium Gluten-Free Vegetable Base (sauteed vegetable puree mix [carrots, onions, celery], salt, sugar, maltodextrin, corn oil, 2% or less of yeast extract, water, potato starch, xanthan gum, natural flavors, carrot juice concentrate), Fresh Cilantro, Ground Black Pepper",Wraps N Bowls,Wraps N Bowls,lunch,58,Warren
Sauteed Onions,"Ingredients: Fresh Yellow Onion, Oil Blend (vegetable oil [may contain one or more of the following: 90% soybean and/or canola and/or corn oil, and/or sunflower oil], 10% olive [pomace] oil, beta-carotene), Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps]), Ground Black Pepper",Wraps N Bowls,Wraps N Bowls,lunch,59,Warren
Black Beans,"Ingredients: Water, Dried Black Beans",Wraps N Bowls,Wraps N Bowls,lunch,60,Warren
Pinto Beans,"Ingredients: Water, Dried Pinto Beans",Wraps N Bowls,Wraps N Bowls,lunch,61,Warren
Pico De Gallo,"Ingredients: Fresh Tomatoes, Fresh Yellow Onion, Fresh Jalapeno Pepper, Lime Juice ([filtered water, key west lime juice concentrate, sodium benzoate]), Fresh Garlic, Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps]), Fresh Cilantro",Wraps N Bowls,Wraps N Bowls,lunch,62,Warren
Chili Lime Corn Salad,"Ingredients: Frozen Corn Kernels, Mayonnaise (soybean oil, distilled vinegar, egg yolk, high fructose corn syrup, contains less than 2% of salt, water, mustard seed, calcium sodium edta [to protect flavor]), Scallion, Fresh Cilantro, Lime Juice ([filtered water, key west lime juice concentrate, sodium benzoate]), Oil Blend (vegetable oil [may contain one or more of the following: 90% soybean and/or canola and/or corn oil, and/or sunflower oil], 10% olive [pomace] oil, beta-carotene), Granulated Sugar, Dark Chili Powder (chili pepper, spices, salt, silicon dioxide [to make free flowing] and garlic), Fresh Lime, Fresh Garlic, Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps]), Ground Black Pepper",Wraps N Bowls,Wraps N Bowls,lunch,63,Warren
Streets Crema,"Ingredients: Sour Cream (cultured milk and cream, modified corn starch, guar gum, sodium citrate, carrageenan, locust bean gum, enzymes), Water, Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps])",Wraps N Bowls,Wraps N Bowls,lunch,64,Warren
Salsa Roja,"Ingredients: Chunky Diced Tomatoes (vine ripened tomatoes, tomato juice, sea salt, calcium chloride, citric acid), Tomato Paste (vine ripened fresh tomatoes, citric acid), Red Wine Vinegar (red wine vinegar, potassium metabisulfite [a preservative], diluted with water to 5% acidity), Fresh Cilantro, Granulated Sugar, Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps]), Fresh Yellow Onion, Tabasco Hot Sauce (distilled vinegar, red pepper, salt), Ground Cumin",Wraps N Bowls,Wraps N Bowls,lunch,65,Warren
Salsa Guacamole,"Ingredients: Fresh Avocado, Fresh Tomatoes, Lime Juice ([filtered water, key west lime juice concentrate, sodium benzoate]), Oil Blend (vegetable oil [may contain one or more of the following: 90% soybean and/or canola and/or corn oil, and/or sunflower oil], 10% olive [pomace] oil, beta-carotene), Fresh Yellow Onion, Fresh Jalapeno Pepper, Ancho Chili Concentrate (roasted red bell pepper puree [red peppers, water, salt, citric acid], onion puree, maltodextrin, vegetable oil [corn and/or canola oil], sugar, salt, seasoning [chili, ancho, and chipotle powder], palm oil, olive oil, spices, onion powder, 2% or less of modified cornstarch, garlic, yeast extract, citric acid), Fresh Cilantro, Ground Black Pepper, Fresh Garlic, Fresh Garlic, Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps]), Fresh Cilantro",Wraps N Bowls,Wraps N Bowls,lunch,66,Warren
Queso Fresco,"Ingredients: Queso Fresco (pasteurized grade a whole cow's milk, salt, enzymes and culture)",Wraps N Bowls,Wraps N Bowls,lunch,67,Warren
Shredded Iceberg Lettuce,Ingredients: Fresh Lettuce,Wraps N Bowls,Wraps N Bowls,lunch,68,Warren
Tortilla Chip,"Ingredients: Cajun Seasoning (garlic, spices [including paprika, oregano, red pepper], salt, and onion), Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps]), Gluten-Free 6"" Corn Tortilla (whole grain corn, water, contains 2% or less of: cellulose gum, guar gum, enzymes, and propionic acid, benzoic acid and phosphoric acid [to maintain freshness])",Wraps N Bowls,Wraps N Bowls,lunch,69,Warren
Mango-Lemon Agua Fresca,"Ingredients: Water, ""Ice Cubes"" (ingredient details unavailable at this time), Frozen Mango Chunks, Agave Nectar (organic agave nectar, water), Bottled Lemon Juice (filtered water, lemon juice concentrate, sodium bisulfite [preservative], sodium benzoate [preservative], lemon oil)",Wraps N Bowls,Wraps N Bowls,lunch,70,Warren
Achiote Chicken ,"Ingredients: Halal Chicken Thigh ((boneless skinless thigh meat)), Orange Juice (100% orange juice from concentrate contains pure filtered water, premium concentrated orange juice, ascorbic acid [vitamin c]**. **ingredient not found in regular orange juice from concentrate), Achiote Paste (water, corn flour, annatto seed, salt, garlic, spices, acetic acid and sodium benzoate as preservative [MAY CONTAIN SESAME SEEDS]), Fresh Jalapeno Pepper, Fresh Cilantro, Fresh Garlic, Ground Black Pepper, Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps])",Wraps N Bowls,Wraps N Bowls,dinner,133,Warren
Carne Asada,"Ingredients: Top Round (beef), Apple Cider Vinegar (apple cider vinegar,  distilled vinegar from grain, natural flavor with caramel color, diluted with water to a uniform pickling and table strength of 5% [50 grains] acidity), Orange Juice (100% orange juice from concentrate contains pure filtered water, premium concentrated orange juice, ascorbic acid [vitamin c]**. **ingredient not found in regular orange juice from concentrate), Lime Juice ([filtered water, key west lime juice concentrate, sodium benzoate]), Oil Blend (vegetable oil [may contain one or more of the following: 90% soybean and/or canola and/or corn oil, and/or sunflower oil], 10% olive [pomace] oil, beta-carotene), Dried Oregano, Fresh Garlic, Ground Black Pepper, Ground Cumin, Light Soy Sauce (water, soybeans, wheat, salt, lactic acid, sodium benzoate: less than 1/10 of 1% as a preservative)",Wraps N Bowls,Wraps N Bowls,dinner,134,Warren
Streets Cumin Roasted Vegetables,"Ingredients: Fresh Broccoli, Fresh Yellow Squash, Fresh Zucchini, Fresh Yellow Onion, Oil Blend (vegetable oil [may contain one or more of the following: 90% soybean and/or canola and/or corn oil, and/or sunflower oil], 10% olive [pomace] oil, beta-carotene), Fresh Garlic, Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps]), Ground Cumin",Wraps N Bowls,Wraps N Bowls,dinner,135,Warren
Cilantro-Lime Brown Rice,"Ingredients: Water, Whole Grain Brown Rice ((long grain parboiled brown rice)  ), Lime Juice ([filtered water, key west lime juice concentrate, sodium benzoate]), Low-Sodium Gluten-Free Vegetable Base (sauteed vegetable puree mix [carrots, onions, celery], salt, sugar, maltodextrin, corn oil, 2% or less of yeast extract, water, potato starch, xanthan gum, natural flavors, carrot juice concentrate), Fresh Cilantro, Ground Black Pepper",Wraps N Bowls,Wraps N Bowls,dinner,136,Warren
Sauteed Onions,"Ingredients: Fresh Yellow Onion, Oil Blend (vegetable oil [may contain one or more of the following: 90% soybean and/or canola and/or corn oil, and/or sunflower oil], 10% olive [pomace] oil, beta-carotene), Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps]), Ground Black Pepper",Wraps N Bowls,Wraps N Bowls,dinner,137,Warren
Black Beans,"Ingredients: Water, Dried Black Beans",Wraps N Bowls,Wraps N Bowls,dinner,138,Warren
Pinto Beans,"Ingredients: Water, Dried Pinto Beans",Wraps N Bowls,Wraps N Bowls,dinner,139,Warren
Pico De Gallo,"Ingredients: Fresh Tomatoes, Fresh Yellow Onion, Fresh Jalapeno Pepper, Lime Juice ([filtered water, key west lime juice concentrate, sodium benzoate]), Fresh Garlic, Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps]), Fresh Cilantro",Wraps N Bowls,Wraps N Bowls,dinner,140,Warren
Chili Lime Corn Salad,"Ingredients: Frozen Corn Kernels, Mayonnaise (soybean oil, distilled vinegar, egg yolk, high fructose corn syrup, contains less than 2% of salt, water, mustard seed, calcium sodium edta [to protect flavor]), Scallion, Fresh Cilantro, Lime Juice ([filtered water, key west lime juice concentrate, sodium benzoate]), Oil Blend (vegetable oil [may contain one or more of the following: 90% soybean and/or canola and/or corn oil, and/or sunflower oil], 10% olive [pomace] oil, beta-carotene), Granulated Sugar, Dark Chili Powder (chili pepper, spices, salt, silicon dioxide [to make free flowing] and garlic), Fresh Lime, Fresh Garlic, Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps]), Ground Black Pepper",Wraps N Bowls,Wraps N Bowls,dinner,141,Warren
Streets Crema,"Ingredients: Sour Cream (cultured milk and cream, modified corn starch, guar gum, sodium citrate, carrageenan, locust bean gum, enzymes), Water, Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps])",Wraps N Bowls,Wraps N Bowls,dinner,142,Warren
Salsa Roja,"Ingredients: Chunky Diced Tomatoes (vine ripened tomatoes, tomato juice, sea salt, calcium chloride, citric acid), Tomato Paste (vine ripened fresh tomatoes, citric acid), Red Wine Vinegar (red wine vinegar, potassium metabisulfite [a preservative], diluted with water to 5% acidity), Fresh Cilantro, Granulated Sugar, Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps]), Fresh Yellow Onion, Tabasco Hot Sauce (distilled vinegar, red pepper, salt), Ground Cumin",Wraps N Bowls,Wraps N Bowls,dinner,143,Warren
Salsa Guacamole,"Ingredients: Fresh Avocado, Fresh Tomatoes, Lime Juice ([filtered water, key west lime juice concentrate, sodium benzoate]), Oil Blend (vegetable oil [may contain one or more of the following: 90% soybean and/or canola and/or corn oil, and/or sunflower oil], 10% olive [pomace] oil, beta-carotene), Fresh Yellow Onion, Fresh Jalapeno Pepper, Ancho Chili Concentrate (roasted red bell pepper puree [red peppers, water, salt, citric acid], onion puree, maltodextrin, vegetable oil [corn and/or canola oil], sugar, salt, seasoning [chili, ancho, and chipotle powder], palm oil, olive oil, spices, onion powder, 2% or less of modified cornstarch, garlic, yeast extract, citric acid), Fresh Cilantro, Ground Black Pepper, Fresh Garlic, Fresh Garlic, Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps]), Fresh Cilantro",Wraps N Bowls,Wraps N Bowls,dinner,144,Warren
Queso Fresco,"Ingredients: Queso Fresco (pasteurized grade a whole cow's milk, salt, enzymes and culture)",Wraps N Bowls,Wraps N Bowls,dinner,145,Warren
Shredded Iceberg Lettuce,Ingredients: Fresh Lettuce,Wraps N Bowls,Wraps N Bowls,dinner,146,Warren
Tortilla Chip,"Ingredients: Cajun Seasoning (garlic, spices [including paprika, oregano, red pepper], salt, and onion), Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps]), Gluten-Free 6"" Corn Tortilla (whole grain corn, water, contains 2% or less of: cellulose gum, guar gum, enzymes, and propionic acid, benzoic acid and phosphoric acid [to maintain freshness])",Wraps N Bowls,Wraps N Bowls,dinner,147,Warren
Mango-Lemon Agua Fresca,"Ingredients: Water, ""Ice Cubes"" (ingredient details unavailable at this time), Frozen Mango Chunks, Agave Nectar (organic agave nectar, water), Bottled Lemon Juice (filtered water, lemon juice concentrate, sodium bisulfite [preservative], sodium benzoate [preservative], lemon oil)",Wraps N Bowls,Wraps N Bowls,dinner,148,Warren
Edamame Rice With Cabbage,"Ingredients: Water, Shelled Edamame (soybeans), White Rice (long grain rice enriched with iron [ferric orthophosphate], niacin, thiamin [thiamin mononitrate] and folic acid)",rice and beans,rice and beans,lunch,93,Warren
Edamame Rice With Cabbage,"Ingredients: Water, Shelled Edamame (soybeans), White Rice (long grain rice enriched with iron [ferric orthophosphate], niacin, thiamin [thiamin mononitrate] and folic acid)",rice and beans,rice and beans,dinner,170,Warren
Sargent Choice Blueberry Muffin,"Ingredients: Whole-Grain Complete Baking Mix (whole wheat flour bleached, sugar, palm oil, modified corn starch. contains 2% or less of: leavening [sodium acid pyrophosphate, baking soda, monocalcium phosphate], dextrose, salt, nonfat milk, eggs with sodium silicoaluminate, mono and diglycerides, xanthan gum, soy flour), Frozen Blueberries, Liquid Whole Eggs (whole eggs, citric acid, 0.15% water added as carrier for citric acid. citric acid added to preserve color), Oil Blend (vegetable oil [may contain one or more of the following: 90% soybean and/or canola and/or corn oil, and/or sunflower oil], 10% olive [pomace] oil, beta-carotene), Water",Bakery,Bakery,breakfast,24,Warren
Glazed Donuts,"Ingredients: Confectioner Sugar (sugar, corn starch), Whole Milk (milk and vitamin d3), Jumbo Unglazed Donut Ring (enriched unbleached wheat flour [wheat flour, malted barley flour, niacin, iron as ferrous sulfate, thiamine mononitrate, enzyme, riboflavin, folic acid], palm oil, water, whey [a milk derivative], dextrose and/or sugar, soybean oil, yeast, contains less than 2% of the following: salt, defatted soy flour, leavening [sodium acid pyrophosphate, baking soda], skim milk, distilled monoglycerides, sodium stearoyl lactylate, to preserve freshness [calcium propionate], cellulose gum, guar gum, xanthan gum, ascorbic acid, colored with beta carotene)",Bakery,Bakery,breakfast,25,Warren
Apple Crumb Cupcake,"Ingredients:  Cinnamon Streusel Complete Cake Mix (cake mix: enriched flour bleached [wheat flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid], sugar, palm oil, leavening [baking soda, sodium aluminum phosphate]. contains 2% or less of: dextrose, nonfat milk, egg yolk with sodium silicoaluminate, salt, modified corn starch, eggs with sodium silicoaluminate, modified whey, xanthan gum, natural flavor, annatto and turmeric extract color, defatted soy flour. topping mix: enriched flour bleached [wheat flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid], brown sugar, sugar, palm oil, cinnamon, soy flour, egg, nonfat milk), Water,  Cinnamon Streusel Complete Cake Mix (cake mix: enriched flour bleached [wheat flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid], sugar, palm oil, leavening [baking soda, sodium aluminum phosphate]. contains 2% or less of: dextrose, nonfat milk, egg yolk with sodium silicoaluminate, salt, modified corn starch, eggs with sodium silicoaluminate, modified whey, xanthan gum, natural flavor, annatto and turmeric extract color, defatted soy flour. topping mix: enriched flour bleached [wheat flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid], brown sugar, sugar, palm oil, cinnamon, soy flour, egg, nonfat milk), Apple Slices (sliced apples and water), Confectioner Sugar (sugar, corn starch)",Bakery,Bakery,breakfast,26,Warren
Assorted Cookies ,"Ingredients: Granulated Sugar, Ground Cinnamon, Chocolate Chip Cookies (enriched bleached flour [bleached wheat flour, malted barley flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid], sugar, palm oil, margarine [palm oil, water, soybean oil, contains 2% or less of: salt, mono- and diglycerides, natural flavor [contains milk], citric acid, vitamin a palmitate added, beta carotene [color]], semi-sweet chocolate chips [sugar, unsweetened chocolate, cocoa butter, dextrose, soy lecithin, natural flavor, milk], chocolate flavored chips [sugar, fractionated interesterified vegetable fat [palm kernel and/or palm oils], cocoa powder [processed with alkali], dextrose, soy lecithin, polysorbate 60, sorbitan monostearate, natural flavor, salt, vanilla extract, milk], water, eggs, dextrose, contains 2% or less of:  butter [cream [milk], salt], molasses, water, pregelatinized wheat starch, baking soda, salt, natural and artificial flavors [MAY CONTAIN PEANUTS AND TREENUTS]), Oatmeal Raisin Cookies ((sugar, enriched bleached flour [bleached wheat flour, malted barley flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid], margarine [palm oil, water, soybean oil, contains 2% or less of: salt, mono- and diglycerides, natural flavor [contains milk], citric acid, vitamin a palmitate added, beta carotene [color]], rolled oats, raisins [raisins, sunflower oil], coconut, eggs, invert sugar, contains 2% or less of: water, molasses, dextrose, butter [cream [milk], salt], pregelatinized wheat starch, baking soda, salt, cinnamon, milk protein concentrate, lactose [milk], soy lecithin, artificial flavor, nonfat milk, defatted soy flour [MAY CONTAIN PEANUTS]) ), Sugar Cookies (enriched bleached flour [bleached wheat flour, malted barley flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid], sugar, margarine [palm oil, water, soybean oil, contains 2% or less of: salt, mono- and diglycerides, natural flavor[contains milk], citric acid, vitamin a palmitate added, beta carotene [color]], eggs, butter [cream [milk], salt], contains 2% or less of: invert sugar, salt, baking soda, soy lecithin, defatted soy flour. [MAY CONTAIN PEANUTS AND TREENUTS]), Carnival Cookies (enriched bleached flour [bleached wheat flour, malted barley flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid], sugar, margarine [palm oil, water, soybean oil, contains 2% or less of: salt, monoanddiglycerides, natural flavors [contains milk], citric acid, vitamin a palmitate added, beta carotene [color]], semi-sweet chocolate chips [sugar, unsweetened chocolate, cocoa butter, dextrose, soy lecithin, vanilla extract], colored chocolate candies [semisweet and dark chocolate [sugar, unsweetened chocolate, cocoa butter, dextrose, soy lecithin, natural flavor, milk], sugar, artificial color [titanium dioxide, red 40 lake, yellow 6 lake, yellow 6, yellow 5 lake, yellow 5, blue 1 lake, blue 1, red 3, blue 2 lake], gum acacia, corn syrup, cornstarch, confectioner's glaze [carnauba wax, beeswax, shellac]], eggs, dextrose, contains 2% or less of water, molasses, baking soda, salt, wheat starch, natural and artificial flavor [MAY CONTAIN PEANUTS AND TREENUTS])",Bakery,Bakery,lunch,95,Warren
Chocolate Cupcake,"Ingredients: Devil's Food Cake Mix (sugar, enriched flour bleached [wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid, malted barley flour], palm and soybean oil, cocoa processed with alkali, dextrose, eggs with sodium silicoaluminate. contains 2% or less of: artificial flavor, leavening [baking soda, guar gum, monoglycerides, monocalcium phosphate], nonfat milk, polysorbate 60, modified corn starch, egg white, propylene glycol mono and diesters, salt, sodium aluminum sulfate, mono and diglycerides, xanthan gum, soy lecithin, whey, natural flavor), Water, Gluten-Free Chocolate Frosting (sugar, high fructose corn syrup, palm oil, water, corn starch, cocoa processed with alkali. contains 2% or less of: salt, monoglycerides, polysorbate 60, sodium stearoyl lactylate, citric acid, sodium acid pyrophosphate, artificial flavor. freshness preserved by potassium sorbate [MAY CONTAIN MILK])",Bakery,Bakery,lunch,96,Warren
Fruity Fruit Loop® Bar,"Ingredients: Mini White Marshmallow (corn syrup, sugar, modified cornstarch, dextrose, water, contains less than 2% of gelatin, tetrasodium pyrophosphate [whipping aid], natural and artificial flavor, blue 1), Froot Loops Cereal (corn flour blend [whole grain yellow corn flour, degerminated yellow corn flour], sugar, wheat flour, whole grain oat flour, modified food starch, corn syrup, contains 2% or less of vegetable oil [hydrogenated coconut, soybean and/or cottonseed], oat fiber, maltodextrin, salt, soluble corn fiber, calcium carbonate, natural flavor, red 40, yellow 5, blue 1, yellow 6, bht for freshness. vitamins and minerals: vitamin c [ascorbic acid], reduced iron or ferric orthophosphate, niacinamide, zinc oxide [source of zinc], vitamin b6 [pyridoxine hydrochloride], vitamin b2 [riboflavin], vitamin b1 [thiamin hydrochloride or mononitrate], calcium pantothenate [vitamin b5], folic acid, vitamin d3, vitamin b12), Smart Balance Margarine (oil blend [palm, soybean, canola, and olive oil], water, contains less than 2% of salt, enzyme-modified soybean lecithin, natural & artificial flavor, potassium sorbate and calcium disodium edta [to preserve freshness], lactic acid, vitamin a palmitate, beta-carotene color)",Bakery,Bakery,lunch,97,Warren
Vegan Brownie,"Ingredients: Granulated Sugar, All Purpose Flour (bleached wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), Water, Cocoa Powder (cocoa), Oil Blend (vegetable oil [may contain one or more of the following: 90% soybean and/or canola and/or corn oil, and/or sunflower oil], 10% olive [pomace] oil, beta-carotene), Baking Powder (sodium bicarbonate, cornstarch, sodium aluminum sulfate, monocalcium phosphate, silicon dioxide), Imitation Vanilla Extract  (water, vanillin, caramel color, ethyl vanillin and 0.1% potassium sorbate [added as a preservative]), Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps])",Bakery,Bakery,lunch,98,Warren
Assorted Cookies ,"Ingredients: Granulated Sugar, Ground Cinnamon, Chocolate Chip Cookies (enriched bleached flour [bleached wheat flour, malted barley flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid], sugar, palm oil, margarine [palm oil, water, soybean oil, contains 2% or less of: salt, mono- and diglycerides, natural flavor [contains milk], citric acid, vitamin a palmitate added, beta carotene [color]], semi-sweet chocolate chips [sugar, unsweetened chocolate, cocoa butter, dextrose, soy lecithin, natural flavor, milk], chocolate flavored chips [sugar, fractionated interesterified vegetable fat [palm kernel and/or palm oils], cocoa powder [processed with alkali], dextrose, soy lecithin, polysorbate 60, sorbitan monostearate, natural flavor, salt, vanilla extract, milk], water, eggs, dextrose, contains 2% or less of:  butter [cream [milk], salt], molasses, water, pregelatinized wheat starch, baking soda, salt, natural and artificial flavors [MAY CONTAIN PEANUTS AND TREENUTS]), Oatmeal Raisin Cookies ((sugar, enriched bleached flour [bleached wheat flour, malted barley flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid], margarine [palm oil, water, soybean oil, contains 2% or less of: salt, mono- and diglycerides, natural flavor [contains milk], citric acid, vitamin a palmitate added, beta carotene [color]], rolled oats, raisins [raisins, sunflower oil], coconut, eggs, invert sugar, contains 2% or less of: water, molasses, dextrose, butter [cream [milk], salt], pregelatinized wheat starch, baking soda, salt, cinnamon, milk protein concentrate, lactose [milk], soy lecithin, artificial flavor, nonfat milk, defatted soy flour [MAY CONTAIN PEANUTS]) ), Sugar Cookies (enriched bleached flour [bleached wheat flour, malted barley flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid], sugar, margarine [palm oil, water, soybean oil, contains 2% or less of: salt, mono- and diglycerides, natural flavor[contains milk], citric acid, vitamin a palmitate added, beta carotene [color]], eggs, butter [cream [milk], salt], contains 2% or less of: invert sugar, salt, baking soda, soy lecithin, defatted soy flour. [MAY CONTAIN PEANUTS AND TREENUTS]), Carnival Cookies (enriched bleached flour [bleached wheat flour, malted barley flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid], sugar, margarine [palm oil, water, soybean oil, contains 2% or less of: salt, monoanddiglycerides, natural flavors [contains milk], citric acid, vitamin a palmitate added, beta carotene [color]], semi-sweet chocolate chips [sugar, unsweetened chocolate, cocoa butter, dextrose, soy lecithin, vanilla extract], colored chocolate candies [semisweet and dark chocolate [sugar, unsweetened chocolate, cocoa butter, dextrose, soy lecithin, natural flavor, milk], sugar, artificial color [titanium dioxide, red 40 lake, yellow 6 lake, yellow 6, yellow 5 lake, yellow 5, blue 1 lake, blue 1, red 3, blue 2 lake], gum acacia, corn syrup, cornstarch, confectioner's glaze [carnauba wax, beeswax, shellac]], eggs, dextrose, contains 2% or less of water, molasses, baking soda, salt, wheat starch, natural and artificial flavor [MAY CONTAIN PEANUTS AND TREENUTS])",Bakery,Bakery,dinner,172,Warren
Vegan Raspberry Banana Cake,"Ingredients: Fresh Banana, Frozen Raspberries, Granulated Sugar, All Purpose Flour (bleached wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), Oil Blend (vegetable oil [may contain one or more of the following: 90% soybean and/or canola and/or corn oil, and/or sunflower oil], 10% olive [pomace] oil, beta-carotene), Confectioner Sugar (sugar, corn starch), Original Soy Milk (organic soymilk [filtered water, organic soybeans], organic cane sugar, contains 2% or less of: vitamin & mineral blend [calcium carbonate, vitamin a palmitate, vitamin d2, riboflavin [b2], vitamin b12], sea salt, natural flavors, gellan gum. [PRODUCED IN A FACILITY THAT ALSO PROCESSES TREE NUTS]), Baking Powder (sodium bicarbonate, cornstarch, sodium aluminum sulfate, monocalcium phosphate, silicon dioxide), Imitation Vanilla Extract  (water, vanillin, caramel color, ethyl vanillin and 0.1% potassium sorbate [added as a preservative]), Coarse Flaked Kosher Salt (salt, yellow prussiate of soda [yps])",Bakery,Bakery,dinner,173,Warren
Double Chocolate Brownie,"Ingredients: Brownie Mix (sugar, enriched bleached flour [wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], palm and soybean oil, cocoa [processed with alkali], less than 2% of: artificial flavor, baking soda, egg whites, salt, wheat protein isolate [MAY CONTAIN MILK]), Water, Baking Semi-Sweet Chocolate Chips (sugar, chocolate liquor, cocoa butter, milkfat, soy lecithin, natural flavor)",Bakery,Bakery,dinner,174,Warren
Chocolate Cupcake,"Ingredients: Devil's Food Cake Mix (sugar, enriched flour bleached [wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid, malted barley flour], palm and soybean oil, cocoa processed with alkali, dextrose, eggs with sodium silicoaluminate. contains 2% or less of: artificial flavor, leavening [baking soda, guar gum, monoglycerides, monocalcium phosphate], nonfat milk, polysorbate 60, modified corn starch, egg white, propylene glycol mono and diesters, salt, sodium aluminum sulfate, mono and diglycerides, xanthan gum, soy lecithin, whey, natural flavor), Water, Gluten-Free Chocolate Frosting (sugar, high fructose corn syrup, palm oil, water, corn starch, cocoa processed with alkali. contains 2% or less of: salt, monoglycerides, polysorbate 60, sodium stearoyl lactylate, citric acid, sodium acid pyrophosphate, artificial flavor. freshness preserved by potassium sorbate [MAY CONTAIN MILK])",Bakery,Bakery,dinner,175,Warren
Vegan Vanilla Cupcakes,"Ingredients: Confectioner Sugar (sugar, corn starch), Original Soy Milk (organic soymilk [filtered water, organic soybeans], organic cane sugar, contains 2% or less of: vitamin & mineral blend [calcium carbonate, vitamin a palmitate, vitamin d2, riboflavin [b2], vitamin b12], sea salt, natural flavors, gellan gum. [PRODUCED IN A FACILITY THAT ALSO PROCESSES TREE NUTS]), All Purpose Flour (bleached wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), Smart Balance Margarine (oil blend [palm, soybean, canola, and olive oil], water, contains less than 2% of salt, enzyme-modified soybean lecithin, natural & artificial flavor, potassium sorbate and calcium disodium edta [to preserve freshness], lactic acid, vitamin a palmitate, beta-carotene color), Granulated Sugar, Oil Blend (vegetable oil [may contain one or more of the following: 90% soybean and/or canola and/or corn oil, and/or sunflower oil], 10% olive [pomace] oil, beta-carotene), Baking Powder (sodium bicarbonate, cornstarch, sodium aluminum sulfate, monocalcium phosphate, silicon dioxide), Imitation Vanilla Extract  (water, vanillin, caramel color, ethyl vanillin and 0.1% potassium sorbate [added as a preservative]), Apple Cider Vinegar (apple cider vinegar,  distilled vinegar from grain, natural flavor with caramel color, diluted with water to a uniform pickling and table strength of 5% [50 grains] acidity), Granulated Iodized Salt (salt, sodium silicoaluminate, dextrose, potassium iodine and sodium bicarbonate)",Bakery,Bakery,dinner,176,Warren
Create Your Own Sandwich Station,Ingredients: Water,Deli,Deli,lunch,104,Warren
